"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
4.88098055523289e-12,1.82219212077022,0.804,0.695,1.7877079381596e-07,"ATP5F1A"
4.95216742237524e-12,-0.994541033398839,0.43,0.727,1.81378084011916e-07,"IFNGR2"
5.06035308959777e-12,-2.60211483423111,0.039,0.182,1.85340492259608e-07,"LINC00511"
6.17173403105271e-12,-1.06779515150964,0.294,0.578,2.26045930621336e-07,"PPP2CB"
6.33707820004292e-12,-2.60255721133537,0.03,0.162,2.32101826154772e-07,"TNFAIP8"
6.58423378357379e-12,2.55957388951898,0.402,0.123,2.41154146557174e-07,"RGS16"
6.98693835374415e-12,1.01299075725614,0.75,0.584,2.55903604144233e-07,"VAMP2"
7.01048508811409e-12,-0.800176651248813,0.909,0.981,2.56766026837266e-07,"LMNA"
7.141823384244e-12,-2.23957104819284,0.067,0.24,2.61576423271321e-07,"CRYBG1"
7.67402347441705e-12,-1.37077417031159,0.212,0.468,2.81068783773999e-07,"EHD1"
8.43104930502602e-12,-0.771150533526708,0.732,0.922,3.08795611845883e-07,"TPM4"
9.50847257836411e-12,-1.22274397492995,0.267,0.532,3.48257316655164e-07,"TAX1BP3"
9.71866459145146e-12,0.509627543277991,1,1,3.55955809326501e-07,"MT-ATP6"
9.80490343716371e-12,-1.06589044524703,0.268,0.558,3.59114393289558e-07,"VCL"
9.98488702398108e-12,-1.05737012210514,0.381,0.662,3.65706472140331e-07,"RYBP"
1.03334368308942e-11,-0.732858961032917,0.292,0.604,3.78472457368331e-07,"CFB"
1.14272757445589e-11,-0.744551329192415,0.732,0.896,4.18535401420213e-07,"LRRFIP1"
1.16320236804726e-11,-4.08529422921873,0.025,0.143,4.26034499320989e-07,"S100A7"
1.2112631799084e-11,-0.907798728708359,0.474,0.753,4.4363725227325e-07,"UGDH"
1.28985563852269e-11,-0.547266679004053,0.392,0.753,4.7242252616532e-07,"BST2"
1.3127570310082e-11,1.01407422613433,0.774,0.552,4.80810390177062e-07,"PRSS23"
1.39894580170894e-11,-3.30182258152702,0.02,0.13,5.12377889333917e-07,"CRABP1"
1.42662475791262e-11,-0.73063150962666,0.261,0.558,5.22515583833077e-07,"DUSP4"
1.60564116471522e-11,-0.668110858068724,0.773,0.896,5.88082132988598e-07,"PRELID1"
1.6456481792241e-11,0.74820097260724,0.904,0.812,6.02735102122618e-07,"PTMS"
1.65065159497242e-11,-1.43568880882232,0.178,0.416,6.045676531746e-07,"DIAPH1"
1.9181843816988e-11,0.846117968819257,0.863,0.74,7.02554211641001e-07,"CAPG"
2.02710270752111e-11,-0.87951281458223,0.418,0.701,7.42446637656683e-07,"SERINC2"
2.0463349033798e-11,-1.89962130022056,0.042,0.188,7.49490621711884e-07,"ZCCHC2"
2.05349579513453e-11,-0.473816754870297,0.994,1,7.52113369925972e-07,"CFL1"
2.07920822783493e-11,-2.02269411683617,0.096,0.286,7.61530805526823e-07,"SDR16C5"
2.10923223093856e-11,-0.905515000667156,0.671,0.864,7.72527396903556e-07,"MUC1"
2.18166910400193e-11,-1.83293592809072,0.075,0.253,7.99058126031748e-07,"ARHGAP29-AS1"
2.27137945639257e-11,2.67456543103365,0.356,0.091,8.31915439698342e-07,"AGTR1"
2.27292798220927e-11,-1.30659891530889,0.393,0.649,8.32482602763969e-07,"CD55"
2.34024697078985e-11,-1.6106486783772,0.36,0.643,8.57138855521489e-07,"GDF15"
2.39509549298431e-11,-1.49315134050434,0.614,0.812,8.77227675260434e-07,"TSC22D1"
2.79259876259042e-11,0.896772498705336,0.991,0.987,1.02281722278637e-06,"SOD1"
2.89369317377964e-11,-2.14612255943354,0.05,0.201,1.05984406182853e-06,"SPSB1"
2.94657979554833e-11,-0.839355891143219,0.553,0.779,1.07921431591753e-06,"LITAF"
3.04454326722195e-11,0.866745037501624,0.905,0.831,1.11509441705271e-06,"TCEAL4"
3.05631235251084e-11,-1.53557328154601,0.196,0.442,1.11940496223062e-06,"SLC25A37"
3.08147529424385e-11,-1.61920092018487,0.108,0.312,1.12862114126975e-06,"RESF1"
3.08423406927792e-11,-1.16120016782342,0.315,0.591,1.12963157021373e-06,"CHD1"
3.11359233664046e-11,-0.985486244881921,0.427,0.682,1.14038432921794e-06,"VASP"
3.32990058565356e-11,0.979183038881413,0.784,0.623,1.21960938850147e-06,"HACD3"
3.51621835737909e-11,-0.979318614567489,0.402,0.682,1.28785013557367e-06,"RPS6KB2"
3.52144771729672e-11,-1.14446178647198,0.357,0.63,1.2897654409371e-06,"KRAS"
3.5889611172696e-11,-1.32917801137645,0.138,0.357,1.31449289881116e-06,"CXCL16"
3.5954916074686e-11,-1.18842974966292,0.22,0.468,1.31688475615145e-06,"GNG12"
3.82237920441041e-11,0.506121828348369,0.974,0.935,1.39998460740736e-06,"UQCR11"
3.92997968083581e-11,0.503319128396087,0.979,0.955,1.43939435790292e-06,"PEBP1"
4.01661240840279e-11,-1.37918151618201,0.164,0.39,1.4711244607016e-06,"ZDHHC7"
4.08932009434563e-11,-1.46744772113803,0.182,0.416,1.49775437775503e-06,"PALLD"
4.23240231849002e-11,0.777573492793059,0.82,0.682,1.55015967317016e-06,"PBX1"
4.45739093023152e-11,-1.45326039128915,0.233,0.481,1.63256400210659e-06,"TENT5A"
4.47827057541362e-11,-1.98626424464819,0.085,0.266,1.64021138095099e-06,"OPN3"
4.71086914762531e-11,-1.36900340025297,0.171,0.409,1.72540293400925e-06,"ZYX"
4.71906077760945e-11,1.32494269750154,0.867,0.831,1.72840320040724e-06,"YWHAQ"
4.90424345745439e-11,2.21536487488166,0.375,0.104,1.79622820872725e-06,"LDOC1"
5.03690808123182e-11,-2.96658644586621,0.016,0.117,1.84481795383197e-06,"ACHE"
5.16222622193497e-11,2.42600933880816,0.381,0.11,1.8907169760459e-06,"CST5"
5.91685678781298e-11,0.845721186717964,0.827,0.721,2.16710796710438e-06,"LSM4"
6.04850145652552e-11,-1.6223255688871,0.077,0.253,2.21532414346704e-06,"BTG3"
6.11383728380073e-11,-0.995569235353896,0.398,0.662,2.23925404356486e-06,"BDP1"
6.4021119086549e-11,-3.68518048755534,0.037,0.169,2.34483750766395e-06,"S100A8"
6.456564542615e-11,-1.40192309901287,0.127,0.338,2.36478132937817e-06,"EPPK1"
6.96018729032699e-11,0.735464059378027,0.827,0.708,2.54923819695516e-06,"MLPH"
7.15986126389867e-11,-1.57178123044885,0.062,0.227,2.62237078651553e-06,"RASAL2"
7.8702071394085e-11,-0.980982858649102,0.305,0.604,2.88254206687976e-06,"GLRX"
8.02350789284511e-11,0.545210349559659,0.988,0.994,2.93869000083345e-06,"RPS29"
8.22817794357322e-11,-0.620209768324862,0.944,0.981,3.01365245361313e-06,"TPI1"
8.47507522618304e-11,0.761554092819391,0.965,0.948,3.1040810523418e-06,"ATP5MC3"
9.06622718837105e-11,-1.08782774494431,0.288,0.539,3.32059637001278e-06,"CD74"
9.1388359667547e-11,-1.12336146479067,0.289,0.545,3.34719006118358e-06,"RICTOR"
9.43204855545313e-11,0.809820737735111,0.856,0.786,3.45458210392026e-06,"TECR"
9.45457981791801e-11,-1.05938213371337,0.399,0.675,3.46283440411065e-06,"TIPARP"
9.88339381272762e-11,-0.624236864465632,0.895,0.948,3.61989181784962e-06,"ATP6V0E1"
1.02285438973499e-10,-1.29458685058224,0.18,0.416,3.74630648784338e-06,"ADAM9"
1.05217688346439e-10,-1.69290374003782,0.11,0.305,3.85370305337667e-06,"STK38L"
1.05875392577137e-10,-1.89795054940827,0.12,0.318,3.87779212853023e-06,"NRARP"
1.06005541766154e-10,-1.96724427092852,0.049,0.195,3.88255897272715e-06,"ICAM1"
1.0986983697347e-10,-0.861682232085895,0.623,0.844,4.02409264899029e-06,"MYO6"
1.13075929009481e-10,-0.949479858929654,0.419,0.682,4.14151897590126e-06,"CALU"
1.17505729785077e-10,-2.95766659573199,0.065,0.221,4.30376485910823e-06,"TINAGL1"
1.19142659980806e-10,1.46182896264631,0.644,0.5,4.36371906445701e-06,"SUSD3"
1.2109556562648e-10,-0.99432766339743,0.365,0.636,4.43524618663546e-06,"CARHSP1"
1.29496454615828e-10,-1.00230040983422,0.247,0.519,4.74293714675931e-06,"STX3"
1.32469550385618e-10,-1.47305152817096,0.181,0.409,4.85182975242364e-06,"SYTL2"
1.34094605971529e-10,-1.06195100109656,0.35,0.617,4.91134903831321e-06,"AKAP17A"
1.37289220986829e-10,-2.26949078617285,0.057,0.208,5.02835500786359e-06,"TTYH1"
1.37518625731776e-10,-1.18141915751927,0.186,0.422,5.03675718605203e-06,"STK17A"
1.50494423565312e-10,2.09107704987249,0.506,0.266,5.51200875750313e-06,"GADD45G"
1.56914840377799e-10,-1.3863096016494,0.201,0.429,5.74716294367727e-06,"COBLL1"
1.63090690408178e-10,-2.81038554533178,0.015,0.11,5.97335962688993e-06,"SLC34A2"
1.6341914062846e-10,-2.4632438745917,0.054,0.201,5.98538944465798e-06,"TNFRSF21"
1.66528395515153e-10,-1.00731640804969,0.34,0.604,6.09926901413798e-06,"DNAJC2"
1.67081411865106e-10,-0.811896802599654,0.516,0.779,6.11952379097138e-06,"NPC2"
1.7130226674808e-10,0.703888464121977,0.895,0.851,6.27411682191518e-06,"FKBP4"
1.71535885714731e-10,-1.30864242408119,0.195,0.429,6.28267335018773e-06,"RIN2"
1.72800510343062e-10,-0.590407902373142,0.696,0.89,6.32899149182501e-06,"SYAP1"
1.82735241132324e-10,-0.826282266348329,0.429,0.708,6.69286094171249e-06,"NFKBIZ"
1.83854697660439e-10,-0.752297346872459,0.289,0.591,6.73386215651123e-06,"GOLM1"
1.88226708049897e-10,-1.54450636202956,0.091,0.273,6.89399140903551e-06,"VASN"
1.98558085493462e-10,-1.28046576449179,0.187,0.416,7.27238843928355e-06,"RNF24"
2.00182893452481e-10,-0.860857834832968,0.296,0.565,7.33189865559058e-06,"PMP22"
2.15861204612817e-10,-0.54253226366712,0.965,0.987,7.90613248014904e-06,"PABPC1"
2.2296287946833e-10,-0.911771023438013,0.779,0.896,8.16623842340706e-06,"CSTB"
2.24132969203158e-10,0.592088275531905,0.937,0.942,8.20909413003486e-06,"ATP5MG"
2.32410935884429e-10,-1.59062866381034,0.088,0.266,8.5122829377031e-06,"HLA-DMA"
2.46774819945969e-10,-1.75861111107132,0.075,0.24,9.03837455534106e-06,"CD40"
2.52322146764218e-10,1.25002531120981,0.667,0.513,9.24155094738624e-06,"CSAD"
2.53976042102582e-10,-1.37587929022829,0.144,0.351,9.30212651804918e-06,"SLC6A8"
2.69589806705507e-10,0.620466024755074,0.942,0.935,9.87399626039588e-06,"MRFAP1"
2.70342996438718e-10,-0.662750738316704,0.637,0.844,9.90158258756448e-06,"METTL9"
2.76058581301372e-10,-0.341753994931172,1,1,1.0110921598744e-05,"RPS15A"
2.83662241134079e-10,0.356172645514797,1,1,1.03894132437768e-05,"RPLP1"
2.91497544530211e-10,-0.879147178239745,0.336,0.617,1.06763890659635e-05,"USP9X"
2.95695204307367e-10,-1.0333000754235,0.302,0.558,1.08301325529616e-05,"MAFG"
3.00939330627002e-10,0.414297957349546,0.993,0.987,1.10222039235446e-05,"COX4I1"
3.20010084861743e-10,-0.71625810277344,0.351,0.649,1.17206893681462e-05,"KMT2C"
3.22404432667472e-10,-1.28413713782351,0.233,0.474,1.18083847508788e-05,"SLC2A1"
3.36887920279866e-10,-0.507404501704099,0.898,0.961,1.23388569681704e-05,"RHOA"
3.41204063968043e-10,-0.827985278267795,0.537,0.831,1.24969400468935e-05,"ATF3"
3.45230890520192e-10,-1.15694126918728,0.129,0.338,1.26444265961926e-05,"TNFRSF10B"
3.49678491971843e-10,-1.00264230437768,0.337,0.61,1.28073244469607e-05,"VEGFA"
3.56360402628577e-10,-1.09251847712066,0.201,0.435,1.30520561066742e-05,"ZDHHC9"
3.64515109414031e-10,-1.05379554923084,0.263,0.519,1.33507303973983e-05,"C16orf72"
3.8623235699374e-10,-1.20890492205713,0.16,0.39,1.41461463072527e-05,"ZSWIM6"
3.99824377594124e-10,0.825309820853117,0.832,0.721,1.46439676537624e-05,"SLIRP"
4.16531061594251e-10,-1.79457365935174,0.055,0.201,1.5255866661951e-05,"FADS3"
4.26253873486331e-10,-1.71056945395751,0.094,0.273,1.56119743703104e-05,"NBPF14"
4.35103125782247e-10,-1.09319270656453,0.232,0.481,1.59360870849006e-05,"FGFR1"
4.40781025186449e-10,1.38723209170276,0.687,0.539,1.61440458284789e-05,"RSBN1L"
4.64418671632979e-10,-0.927151754155768,0.27,0.539,1.70097982672295e-05,"KCMF1"
4.86604410544456e-10,1.77279894401978,0.512,0.292,1.78223731406013e-05,"GGA2"
4.91105966480314e-10,-1.60777684394638,0.101,0.279,1.7987247128308e-05,"CXCR4"
5.28143366945723e-10,0.826394713291268,0.86,0.74,1.93437789577541e-05,"STARD10"
5.28569574698032e-10,-0.500998441568927,0.899,0.974,1.93593892428901e-05,"YWHAZ"
5.55550187980943e-10,-1.61061390032404,0.258,0.481,2.034758118499e-05,"H4C8"
5.63327815589568e-10,0.860602057043623,0.806,0.675,2.06324445737835e-05,"ATP5F1C"
5.9659625198302e-10,0.911953439754724,0.777,0.688,2.18509343251301e-05,"DPY30"
6.08030935652957e-10,-1.40219777487014,0.16,0.377,2.22697410492252e-05,"BAIAP2L1"
6.57826559104805e-10,1.92257257876025,0.342,0.084,2.40935555537726e-05,"NEFH"
6.63054301366974e-10,-0.708613174703724,0.917,0.948,2.42850268418668e-05,"LDHA"
6.94578133936629e-10,-2.3454471314539,0.035,0.156,2.5439618733563e-05,"MACC1"
7.46449823614734e-10,-3.67773466292147,0.02,0.117,2.73394712397132e-05,"PAEP"
7.69777033772742e-10,0.807452421823656,0.814,0.708,2.81938536389604e-05,"PET100"
7.74040440097632e-10,-1.0739482769354,0.154,0.364,2.83500051590159e-05,"PCAT6"
8.22035044821838e-10,-1.40908650881408,0.076,0.24,3.01078555516446e-05,"SNX18"
8.22779623785284e-10,-0.601485934223548,0.804,0.922,3.01351265007598e-05,"PRRC2C"
9.29176978028696e-10,-0.925225341946202,0.214,0.455,3.4032035997279e-05,"FXYD5"
9.33424578336679e-10,-1.5179746301493,0.103,0.292,3.41876086061592e-05,"CAMSAP1"
1.00702551822534e-09,-0.655995839203862,0.62,0.851,3.68833166305215e-05,"RBCK1"
1.02051326811708e-09,-0.771696323332223,0.476,0.727,3.73773189580564e-05,"RUNX1"
1.0627867173374e-09,-1.2171487914302,0.131,0.331,3.89256263091995e-05,"SLC4A7"
1.08590023746478e-09,1.61750099227581,0.563,0.377,3.97721820973849e-05,"PDCD4"
1.14766491786324e-09,-0.642313224409038,0.653,0.909,4.20343752816592e-05,"ZFAND5"
1.20669078777269e-09,-0.931873200943372,0.384,0.63,4.41962567929625e-05,"ALDOA"
1.21337152947968e-09,-1.33472061639312,0.143,0.344,4.44409456387229e-05,"ZMYM5"
1.22532615180969e-09,0.456263494622689,0.952,0.922,4.48787956361816e-05,"POLR2L"
1.32292696044086e-09,0.821242865211466,0.779,0.649,4.84535228531071e-05,"SRSF7"
1.32597256190079e-09,-0.754809712511523,0.219,0.468,4.85650710521783e-05,"PPP1R1B"
1.36703496529013e-09,-1.01796279908947,0.28,0.539,5.00690226387161e-05,"PHLDA3"
1.38145341434093e-09,-0.465223162903586,0.965,0.987,5.05971127536509e-05,"RAC1"
1.47130632999753e-09,0.379694757648048,0.988,0.961,5.38880656424895e-05,"UBB"
1.51354279575737e-09,-1.34724836036449,0.18,0.39,5.54350184374095e-05,"SERINC5"
1.58608978625651e-09,-1.34680922808223,0.448,0.682,5.80921245114308e-05,"ZFP36L2"
1.58962817222271e-09,0.412611984797878,1,1,5.82217214358291e-05,"MT-ND4"
1.6304722192247e-09,-1.27714361697842,0.146,0.351,5.9717675501324e-05,"CRY1"
1.65136742843548e-09,-2.31249508280191,0.022,0.123,6.04829834338778e-05,"RTKN2"
1.76083431988848e-09,0.567946285717766,0.876,0.831,6.44923178002355e-05,"NDUFA7"
2.23225313424577e-09,-0.889655627742773,0.295,0.552,8.17585032948856e-05,"TNFRSF18"
2.25626548751734e-09,-1.11427349489869,0.179,0.396,8.26379797458102e-05,"NEK6"
2.29930525552679e-09,-1.92396803959138,0.036,0.156,8.42143542889242e-05,"PELI1"
2.3187048947749e-09,-0.724381919858562,0.623,0.812,8.49248854760254e-05,"PPP1R14B"
2.37227623616132e-09,-1.42846461229875,0.139,0.331,8.68869894256445e-05,"HOMER1"
2.38072607520413e-09,1.15354533133096,0.706,0.591,8.71964732304266e-05,"DANCR"
2.43057255272568e-09,-2.43986010119882,0.041,0.162,8.90221503161307e-05,"PHEX"
2.46228514415763e-09,-0.908984515542625,0.483,0.708,9.01836556899172e-05,"WEE1"
2.58755880605506e-09,-0.804842727896998,0.442,0.688,9.47719288305726e-05,"RNF213"
2.63819266231406e-09,-1.05909650419281,0.213,0.435,9.66264444499149e-05,"TFRC"
2.67739968024064e-09,2.00967716336925,0.394,0.156,9.80624406884936e-05,"SERPINA5"
2.71886126128133e-09,-1.37636105742344,0.131,0.325,9.95810125556901e-05,"LAMC1"
2.74699024987983e-09,-0.961330121379305,0.432,0.682,0.000100611264892099,"MAL2"
2.77984479099357e-09,0.645814956857687,0.863,0.792,0.00010181459531493,"SRSF3"
2.82107550461764e-09,-1.2408859848943,0.116,0.305,0.000103324711432126,"USP12"
2.9125021103963e-09,-0.918830084832015,0.297,0.539,0.000106673302295375,"HBP1"
2.92476958798515e-09,0.527906553397953,0.98,0.948,0.000107122610929544,"SNHG29"
3.03717049485295e-09,-1.38437556794272,0.108,0.286,0.000111239406544484,"PDLIM7"
3.03899545219681e-09,-1.15142535881019,0.077,0.24,0.00011130624743216,"DOT1L"
3.08375091741661e-09,-1.55092380628128,0.062,0.208,0.000112945461101301,"GAS6"
3.20966777962828e-09,-1.66832915111669,0.019,0.11,0.000117557292096665,"GLYATL2"
3.2615309720236e-09,-3.25585240456398,0.016,0.104,0.000119456833381336,"SPHK1"
3.32598169269192e-09,-1.05836694998543,0.236,0.461,0.000121817405476534,"MAPK6"
3.33892380209997e-09,-0.603588143999154,0.732,0.903,0.000122291423175714,"UBE2I"
3.39711071931169e-09,-1.54631896777015,0.142,0.331,0.00012442257720551,"AP5B1"
3.44737622232281e-09,-1.34354064085562,0.082,0.247,0.000126263601518795,"RNF223"
3.5573407443577e-09,1.63372268177632,0.407,0.162,0.000130291162102845,"NFATC4"
3.6605997825098e-09,-1.11690450962177,0.288,0.519,0.000134073127634204,"RPL39L"
3.82626033021783e-09,1.28900672540194,0.556,0.331,0.000140140610854558,"STMN1"
4.1123296341621e-09,0.650892132375968,0.974,0.961,0.000150618185180821,"UQCRH"
4.39955070957687e-09,-0.943108268245814,0.168,0.39,0.000161137944288962,"ITPKC"
4.52544611079963e-09,-1.39355406510363,0.096,0.266,0.000165748989254147,"KBTBD2"
4.56374453870895e-09,-0.840806288424016,0.325,0.565,0.000167151707474754,"WASL"
4.62647807232699e-09,0.895615428069232,0.72,0.597,0.000169449385877048,"TCEAL3"
4.62863907828448e-09,1.3395521074457,0.626,0.468,0.000169528534881247,"SDHB"
4.8400902423716e-09,-0.979182831224473,0.242,0.481,0.000177273145217102,"RHOBTB3"
4.95352394780368e-09,-2.29727921695846,0.035,0.149,0.000181427768112258,"PRKCA"
5.03585434987881e-09,-0.67320622063756,0.68,0.851,0.000184443201418661,"RHEB"
5.11125470562535e-09,-1.04391466122668,0.29,0.539,0.000187204814848234,"VWA1"
5.36258931555984e-09,-1.16297386783501,0.208,0.429,0.000196410196271695,"MGAT1"
5.37729639522248e-09,0.765355988679744,0.784,0.656,0.000196948857771418,"MRPS26"
5.66592487222923e-09,-0.895971114136542,0.185,0.403,0.000207520164370268,"SUN2"
5.69986765552454e-09,0.449047511554761,0.988,0.981,0.000208763352751242,"COX6B1"
5.73166988045152e-09,0.829089505113765,0.903,0.857,0.000209928141041417,"ATP5F1B"
5.87753652078792e-09,-0.95053456452903,0.374,0.597,0.000215270652610378,"IDS"
6.1252312039972e-09,-0.740628565584881,0.574,0.805,0.000224342718077602,"CTTN"
6.39472619643738e-09,-1.3870454899066,0.146,0.338,0.000234213241670715,"CEACAM1"
6.41310630913905e-09,-1.26779361700717,0.237,0.448,0.000234886431678527,"OCLN"
6.41347066772801e-09,0.732999447317739,0.813,0.688,0.000234899776676206,"PSME1"
6.41975890451607e-09,-0.54244057869387,0.801,0.922,0.000235130089636805,"ARPC2"
6.60776951557494e-09,0.58941136255195,0.883,0.812,0.000242016166277448,"ATP5MC1"
6.87983309812421e-09,0.465276800184938,0.932,0.903,0.000251980767051897,"SELENOH"
6.91050208554642e-09,1.17670281716245,0.745,0.584,0.000253104049385223,"HES1"
7.04384435863828e-09,-1.31302220492156,0.109,0.286,0.000257987843479486,"SVIL"
7.10828452109667e-09,-0.539280903931459,0.867,0.935,0.000260348028869687,"MTDH"
7.2671094084809e-09,-0.831105373568768,0.31,0.552,0.000266165149195021,"C1orf21"
7.3457842510606e-09,-0.363394826479193,1,1,0.000269046693979346,"RPS14"
7.40184612807734e-09,-0.949925357827436,0.356,0.604,0.000271100016286961,"LMTK3"
7.46426996931156e-09,-2.70943448278856,0.022,0.117,0.000273386351896005,"PFKP"
7.49147989894344e-09,1.14115919860446,0.543,0.325,0.000274382942778702,"NBDY"
7.57124778689142e-09,-0.899017534652434,0.33,0.578,0.000277304521442685,"PDXK"
7.57382384288143e-09,-0.790090238951276,0.517,0.753,0.000277398872069375,"WDR1"
7.60882935858382e-09,0.624808685337991,0.895,0.883,0.000278680984087491,"ERH"
7.72909915710892e-09,0.383218249540783,0.991,1,0.000283085985728271,"RPS28"
7.78503560045105e-09,0.532678630709876,0.906,0.825,0.00028513471390212,"GPX1"
7.81005086378255e-09,-1.8633588266546,0.085,0.24,0.0002860509229369,"TDRP"
8.13487052196911e-09,1.41968476450621,0.502,0.292,0.000297947767737641,"C15orf61"
8.37170553095783e-09,0.557485993952246,0.938,0.916,0.000306622086776861,"NUCKS1"
8.80570632511595e-09,-1.11260687815694,0.257,0.487,0.000322517799863697,"LRIF1"
8.87884863032509e-09,-1.86230372641122,0.042,0.162,0.000325196709934287,"MYO1B"
8.92574053216552e-09,-1.0919072828148,0.276,0.506,0.000326914172731094,"LENG8"
9.15199437307114e-09,-0.721742639133432,0.501,0.747,0.000335200945908104,"PLPP2"
9.35893765740015e-09,-0.782382639873725,0.364,0.63,0.000342780450639938,"MAP4"
9.52026148909373e-09,-1.38993209874777,0.126,0.318,0.000348689097299547,"GEM"
9.85874052845532e-09,-1.31709365077017,0.184,0.383,0.000361086230595204,"C3orf52"
9.95911557795456e-09,-0.737510495787275,0.496,0.753,0.000364762567158164,"CTNNA1"
1.00890110432902e-08,-3.09485667170056,0.032,0.136,0.000369520118471546,"NXPH4"
1.02244826754411e-08,0.434600117981418,0.95,0.922,0.000374481902470704,"NEDD8"
1.02537802398705e-08,-0.664445147396472,0.543,0.76,0.000375554955065497,"CHMP1B"
1.04598590553099e-08,-1.43118192303248,0.151,0.338,0.000383102797759779,"TEAD2"
1.06639121122144e-08,0.602310919312461,0.933,0.89,0.000390576445021963,"NDUFA1"
1.07681280243432e-08,-0.612414070486638,0.529,0.812,0.000394393457019596,"MAFF"
1.11079938858924e-08,0.68850124010689,0.898,0.864,0.000406841384064696,"PHPT1"
1.12622338193532e-08,1.17087904125833,0.601,0.416,0.000412490575867629,"MSI2"
1.12795828935146e-08,-0.945570368748237,0.351,0.578,0.000413126003057867,"RAB9A"
1.1695904672971e-08,-0.97436155143389,0.281,0.519,0.000428374204552236,"GADD45A"
1.17923661871999e-08,0.667237427337915,0.863,0.812,0.000431907203972384,"DDT"
1.1919468766527e-08,-1.23111382430062,0.136,0.325,0.000436562463042818,"ROCK2"
1.20416483100307e-08,-0.899098056939046,0.299,0.552,0.000441037411003186,"KPNA4"
1.21731517377123e-08,0.941746759294632,0.801,0.792,0.00044585385554545,"TMEM160"
1.22151512733845e-08,-1.19981675427994,0.064,0.208,0.000447392130538981,"HBEGF"
1.26647987726595e-08,-0.499353974068546,0.867,0.948,0.000463860919847428,"EIF1AX"
1.27264502644459e-08,-0.796906128031888,0.379,0.63,0.000466118967385596,"TMF1"
1.28718065998081e-08,1.21095144203982,0.614,0.442,0.00047144278852457,"FKBP3"
1.32859087849734e-08,0.589870398502053,0.951,0.961,0.000486609695158436,"HSBP1"
1.3324310570095e-08,2.62079111108823,0.253,0.045,0.000488016198940301,"HOXB8"
1.37613817255888e-08,-1.49922499300314,0.065,0.208,0.000504024367081414,"MICAL3"
1.41986026846876e-08,0.938401636702995,0.697,0.578,0.000520038021929368,"IGFBP4"
1.42323055576819e-08,0.917599538570315,0.725,0.604,0.000521272423355656,"GTF2H5"
1.48813358907197e-08,0.672558160239029,0.844,0.851,0.000545043808333498,"HMGN2"
1.50748578833399e-08,-1.06378017989193,0.173,0.377,0.000552131744835206,"KCTD20"
1.52628283482664e-08,-1.17811618175404,0.075,0.227,0.000559016351083607,"ANKRD50"
1.5290397462929e-08,0.545340048977294,0.898,0.857,0.000560026097477237,"RBX1"
1.53010835123462e-08,-0.706680690834789,0.513,0.76,0.000560417484723193,"CAST"
1.5349545241084e-08,-0.947048290728838,0.185,0.396,0.000562192443999944,"ESYT2"
1.62151939551546e-08,-2.36111644156327,0.026,0.123,0.000593897693801491,"SP140L"
1.74713484890863e-08,-1.10937512299832,0.655,0.786,0.000639905609761273,"PIM3"
1.82733142224772e-08,-1.65477557372748,0.08,0.227,0.000669278406712452,"SMURF1"
1.82822736956999e-08,-1.26389511771462,0.192,0.396,0.000669606556378704,"SPATA13"
1.85104493432836e-08,-0.948901777035007,0.211,0.429,0.000677963717647104,"IFNAR1"
1.86339750562673e-08,-1.19104484515737,0.195,0.403,0.000682487970410848,"CDKN1B"
1.95603059001669e-08,-1.97590105446737,0.229,0.422,0.000716415763899511,"NDRG1"
2.08402389457972e-08,0.955812228717431,0.745,0.669,0.000763294591628769,"COA3"
2.08718151815618e-08,-1.71450446284985,0.032,0.136,0.000764451102839883,"KYNU"
2.12525728985588e-08,1.3052399626689,0.702,0.578,0.000778396734982614,"HEBP1"
2.15368159772064e-08,-0.800690752602324,0.415,0.662,0.000788807421981162,"AKIRIN1"
2.15425371682421e-08,-0.757097253139456,0.994,0.987,0.000789016966324035,"FTL"
2.19032246847632e-08,-0.891083299763235,0.45,0.675,0.000802227507304136,"WDR45B"
2.19437517483916e-08,-0.941584246825486,0.324,0.552,0.00080371185153659,"NFE2L2"
2.2598160874843e-08,-0.721526017864891,0.464,0.721,0.000827680240201999,"ARPC1B"
2.28481594152972e-08,-0.654236553234258,0.683,0.87,0.000836836686744676,"MAP1LC3B"
2.36210990717497e-08,-1.22357151526258,0.166,0.357,0.000865146374601905,"ZNF224"
2.37105197584871e-08,-1.55399690474774,0.171,0.357,0.00086842149667435,"SCARB1"
2.42302788827638e-08,-0.836993483845757,0.46,0.688,0.000887458194360106,"HNRNPAB"
2.44059429433823e-08,-0.829282184576205,0.263,0.513,0.00089389206624432,"GNA13"
2.44548800731593e-08,-1.15983781597872,0.137,0.318,0.000895684437559531,"NOTCH2"
2.47446849539332e-08,-1.88109507494634,0.055,0.182,0.000906298831122759,"CLIC6"
2.49077652538693e-08,2.29991792462695,0.28,0.071,0.000912271810188215,"IGSF21"
2.52995608142522e-08,0.258956221570415,0.999,1,0.0009266217143828,"RPL41"
2.60070104032039e-08,0.365424684378143,0.995,1,0.000952532763027744,"RPS21"
2.61190307540056e-08,-1.18216294591446,0.136,0.318,0.000956635620396211,"SEC24A"
2.61777945514882e-08,-0.802894757082318,0.294,0.545,0.000958787903242807,"AL445524.1"
2.66366164077607e-08,0.981610214051325,0.56,0.325,0.000975592712550642,"FBP1"
