"integrated_rank","gene","final_integrated_score","final_tier","adjusted_biomarker_score","biomarker_score","avg_log2FC","absolute_log2FC","pct.1","pct.2","prevalence_difference","mean_sample_prevalence","minimum_sample_prevalence","maximum_sample_prevalence","consistency_category","sample_consistency_score","specificity_score","prevalence_score","significance_score","high_priority","robust_3sample","final_biological_category","biological_class","GO_BP_support","GO_CC_support","GO_MF_support","KEGG_support","pathway_support","epithelial_relevance","proliferation_relevance","mitochondrial_relevance","stress_relevance","metabolic_flag","biological_review_flag","strong_candidate","strong_3sample","review_category","final_review_status","pathway_support_score","biological_relevance_score","consistency_penalty","review_penalty","final_biological_score","tumor_priority_score","OXPHOS_priority_score","final_panel_rank"
421,"CXXC5",0.526764810944731,"Tier_3_Exploratory_Robust",0.61530512091401,0.61530512091401,0.829640967312082,0.829640967312082,0.552,0.296,0.256,0.539571245803533,0.392757660167131,0.776315789473684,"Consistent_3_of_3",1,0.256,0.552,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",0,0.323061024182802,0,0,0.323061024182802,0.626956792319904,0.694991536274203,527
347,"TRPS1",0.554240926833806,"Tier_3_Exploratory_Robust",0.614808946195928,0.614808946195928,0.598471569567423,0.598471569567423,0.681,0.412,0.269,0.674573761310553,0.50974930362117,0.873684210526316,"Consistent_3_of_3",1,0.269,0.681,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",0,0.322961789239186,0,0,0.322961789239186,0.655183131168575,0.720642683858778,528
443,"FAM174A",0.520549148711798,"Tier_3_Exploratory_Robust",0.613555705131654,0.613555705131654,0.854045641053235,0.854045641053235,0.519,0.254,0.265,0.504401557188496,0.366906474820144,0.689473684210526,"Consistent_3_of_3",1,0.265,0.519,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",0,0.322711141026331,0,0,0.322711141026331,0.621544496796079,0.687866711539496,529
444,"PGP",0.520485961924447,"Tier_3_Exploratory_Robust",0.613441234502837,0.613441234502837,0.8531298760227,0.8531298760227,0.519,0.254,0.265,0.515936765321653,0.454038997214485,0.597368421052632,"Consistent_3_of_3",1,0.265,0.519,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",0,0.322688246900567,0,0,0.322688246900567,0.621504432075993,0.687832370350851,530
495,"MACROD1",0.501282622463544,"Tier_3_Exploratory_Robust",0.612982278942515,0.612982278942515,1.00785823154012,1.00785823154012,0.437,0.189,0.248,0.420152269915485,0.262589928057554,0.607894736842105,"Consistent_3_of_3",1,0.248,0.437,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",0,0.322596455788503,0,0,0.322596455788503,0.60154379762988,0.671294683682755,531
390,"MEA1",0.539529394160152,"Tier_3_Exploratory_Robust",0.610983645321281,0.610983645321281,0.683069162570246,0.683069162570246,0.645,0.412,0.233,0.630013391427307,0.496402877697842,0.842105263157895,"Consistent_3_of_3",1,0.233,0.645,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",0,0.322196729064256,0,0,0.322196729064256,0.639444275862448,0.712295093596384,532
570,"ZBED5-AS1",0.469432939104729,"Tier_4_Exploratory",0.610808905137301,0.610808905137301,1.25287124109841,1.25287124109841,0.316,0.111,0.205,0.310009186610541,0.251798561151079,0.357894736842105,"Consistent_3_of_3",1,0.205,0.316,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",0,0.32216178102746,0,0,0.32216178102746,0.567983116798055,0.64644267154119,533
420,"HDDC2",0.527318030522283,"Tier_3_Exploratory_Robust",0.610238409548531,0.610238409548531,0.755507276388245,0.755507276388245,0.556,0.283,0.273,0.564690543416315,0.465181058495822,0.676258992805755,"Consistent_3_of_3",1,0.273,0.556,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",0,0.322047681909706,0,0,0.322047681909706,0.629383443341986,0.694271522864559,534
514,"LLGL2",0.494520076204373,"Tier_4_Exploratory",0.60951746640644,0.60951746640644,1.03133973125152,1.03133973125152,0.436,0.219,0.217,0.453334831035626,0.264623955431755,0.669064748201439,"Consistent_3_of_3",1,0.217,0.436,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",0,0.321903493281288,0,0,0.321903493281288,0.593931113242254,0.670055239921932,535
414,"FAM102A",0.531330834187853,"Tier_3_Exploratory_Robust",0.60908405009872,0.60908405009872,0.717472400789756,0.717472400789756,0.595,0.343,0.252,0.608351553620027,0.476323119777159,0.76978417266187,"Consistent_3_of_3",1,0.252,0.595,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",0,0.321816810019744,0,0,0.321816810019744,0.632579417534552,0.701725215029616,536
469,"BEX4",0.508631091554893,"Tier_3_Exploratory_Robust",0.607816380344286,0.607816380344286,0.878531042754286,0.878531042754286,0.476,0.212,0.264,0.469331205611673,0.28133704735376,0.684210526315789,"Consistent_3_of_3",1,0.264,0.476,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",0,0.321563276068857,0,0,0.321563276068857,0.6107357331205,0.677544914103286,537
513,"FAM110A",0.494808377415715,"Tier_4_Exploratory",0.607141162887137,0.607141162887137,0.997929303097096,0.997929303097096,0.441,0.22,0.221,0.44077487460259,0.323119777158774,0.531578947368421,"Consistent_3_of_3",1,0.221,0.441,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",0,0.321428232577427,0,0,0.321428232577427,0.594899407010498,0.670342348866141,538
363,"DCTN3",0.548932710709874,"Tier_3_Exploratory_Robust",0.6059171096328,0.6059171096328,0.527336877062397,0.527336877062397,0.673,0.396,0.277,0.670951694882183,0.532033426183844,0.797368421052632,"Consistent_3_of_3",1,0.277,0.673,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",0,0.32118342192656,0,0,0.32118342192656,0.65207098837148,0.71637513288984,539
376,"WBP1",0.545025867025299,"Tier_3_Exploratory_Robust",0.604545994307568,0.604545994307568,0.540367954460541,0.540367954460541,0.655,0.375,0.28,0.659033781624459,0.584958217270195,0.715827338129496,"Consistent_3_of_3",1,0.28,0.655,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",0,0.320909198861514,0,0,0.320909198861514,0.648591098007649,0.71236379829227,540
567,"NPTN",0.469820750167499,"Tier_4_Exploratory",0.602906263911254,0.602906263911254,1.15125011129003,1.15125011129003,0.339,0.133,0.206,0.346720348395085,0.261838440111421,0.438848920863309,"Consistent_3_of_3",1,0.206,0.339,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",0,0.320581252782251,0,0,0.320581252782251,0.570017192368939,0.648671879173376,541
446,"NT5C",0.519626388958601,"Tier_3_Exploratory_Robust",0.602554154700883,0.602554154700883,0.735633237607061,0.735633237607061,0.565,0.327,0.238,0.57311267537795,0.498607242339833,0.665467625899281,"Consistent_3_of_3",1,0.238,0.565,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",0,0.320510830940177,0,0,0.320510830940177,0.621493954145309,0.693766246410265,542
558,"CH17-340M24.3",0.477685857310911,"Tier_4_Exploratory",0.601846658637891,0.601846658637891,1.06597326910313,1.06597326910313,0.364,0.135,0.229,0.358407154938708,0.298561151079137,0.389473684210526,"Consistent_3_of_3",1,0.229,0.364,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",0,0.320369331727578,0,0,0.320369331727578,0.579246330523262,0.653353997591367,543
429,"WDR61",0.524191535882775,"Tier_3_Exploratory_Robust",0.601041715778669,0.601041715778669,0.669133726229352,0.669133726229352,0.571,0.305,0.266,0.57364615271571,0.55,0.597122302158273,"Consistent_3_of_3",1,0.266,0.571,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",0,0.320208343155734,0,0,0.320208343155734,0.627764600522534,0.694512514733601,544
397,"MGMT",0.537846946259544,"Tier_3_Exploratory_Robust",0.600598611624351,0.600598611624351,0.542388892994809,0.542388892994809,0.618,0.322,0.296,0.62305129067835,0.568245125348189,0.679856115107914,"Consistent_3_of_3",1,0.296,0.618,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",0,0.32011972232487,0,0,0.32011972232487,0.643009514068523,0.703779583487305,545
537,"ITFG1",0.486385684233356,"Tier_4_Exploratory",0.600125303363599,0.600125303363599,0.972202426908789,0.972202426908789,0.407,0.171,0.236,0.403020717863475,0.311977715877437,0.515789473684211,"Consistent_3_of_3",1,0.236,0.407,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",0,0.32002506067272,0,0,0.32002506067272,0.58864385617726,0.66143759100908,546
491,"HMGN4",0.503377459389359,"Tier_3_Exploratory_Robust",0.598298780181786,0.598298780181786,0.815190241454291,0.815190241454291,0.5,0.268,0.232,0.483928529365336,0.31294964028777,0.578947368421053,"Consistent_3_of_3",1,0.232,0.5,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",0,0.319659756036357,0,0,0.319659756036357,0.605804573063625,0.679489634054536,547
479,"SWI5",0.50586646797087,"Tier_3_Exploratory_Robust",0.598097705590083,0.598097705590083,0.784781644720663,0.784781644720663,0.498,0.246,0.252,0.500099583139529,0.484679665738162,0.528776978417266,"Consistent_3_of_3",1,0.252,0.498,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",0,0.319619541118017,0,0,0.319619541118017,0.609334196956529,0.679029311677025,548
428,"CCDC85B",0.524977791039018,"Tier_3_Exploratory_Robust",0.597937056432621,0.597937056432621,0.634696451460964,0.634696451460964,0.603,0.363,0.24,0.596142080617869,0.376044568245125,0.836842105263158,"Consistent_3_of_3",1,0.24,0.603,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",0,0.319587411286524,0,0,0.319587411286524,0.627877969751417,0.699981116929786,549
500,"MAGEF1",0.49966290925382,"Tier_4_Exploratory",0.597457190533676,0.597457190533676,0.832457524269406,0.832457524269406,0.48,0.243,0.237,0.478451562163259,0.460431654676259,0.498607242339833,"Consistent_3_of_3",1,0.237,0.48,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",0,0.319491438106735,0,0,0.319491438106735,0.602510016686787,0.675237157160103,550
520,"H2BC4",0.491922648118136,"Tier_4_Exploratory",0.595482048529972,0.595482048529972,0.858256388239774,0.858256388239774,0.425,0.159,0.266,0.410017677105933,0.284172661870504,0.639473684210526,"Consistent_3_of_3",1,0.266,0.425,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",0,0.319096409705994,0,0,0.319096409705994,0.59661871698549,0.663644614558992,551
557,"ABHD14A",0.47783936964991,"Tier_4_Exploratory",0.5945159490628,0.5945159490628,0.973727592502403,0.973727592502403,0.385,0.156,0.229,0.386409265784851,0.370473537604457,0.399280575539568,"Consistent_3_of_3",1,0.229,0.385,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",0,0.31890318981256,0,0,0.31890318981256,0.58088058217198,0.65535478471884,552
536,"CCDC34",0.486704260953573,"Tier_4_Exploratory",0.593455952769213,0.593455952769213,0.885247622153707,0.885247622153707,0.424,0.184,0.24,0.437052592202737,0.284122562674095,0.600719424460432,"Consistent_3_of_3",1,0.24,0.424,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",0,0.318691190553843,0,0,0.318691190553843,0.590509583469225,0.662836785830764,553
487,"GPR160",0.504277655039101,"Tier_3_Exploratory_Robust",0.591505548876502,0.591505548876502,0.720844391012015,0.720844391012015,0.518,0.279,0.239,0.512396351794096,0.431654676258993,0.623955431754875,"Consistent_3_of_3",1,0.239,0.518,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",0,0.3183011097753,0,0,0.3183011097753,0.608426942106776,0.681051664662951,554
447,"SPINT1-AS1",0.519560578960404,"Tier_3_Exploratory_Robust",0.590568802028689,0.590568802028689,0.58695041622951,0.58695041622951,0.597,0.358,0.239,0.580440254159376,0.384892086330935,0.735376044568245,"Consistent_3_of_3",1,0.239,0.597,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",0,0.318113760405738,0,0,0.318113760405738,0.623899080710041,0.696570640608607,555
442,"MYADM",0.520588689258747,"Tier_3_Exploratory_Robust",0.589351591281498,0.589351591281498,0.566012730251981,0.566012730251981,0.61,0.377,0.233,0.611490030963061,0.334261838440111,0.813157894736842,"Consistent_3_of_3",1,0.233,0.61,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",0,0.3178703182563,0,0,0.3178703182563,0.624873056948524,0.698805477384449,556
498,"OTUD6B-AS1",0.500734209897926,"Tier_3_Exploratory_Robust",0.589343476369009,0.589343476369009,0.730747810952069,0.730747810952069,0.522,0.304,0.218,0.512285535887373,0.384892086330935,0.654596100278552,"Consistent_3_of_3",1,0.218,0.522,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",0,0.317868695273802,0,0,0.317868695273802,0.604270216729153,0.681203042910703,557
434,"CREG1",0.523525471720321,"Tier_3_Exploratory_Robust",0.588965321513379,0.588965321513379,0.527722572107036,0.527722572107036,0.607,0.349,0.258,0.611676030821729,0.557103064066852,0.672661870503597,"Consistent_3_of_3",1,0.258,0.607,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",0,0.317793064302676,0,0,0.317793064302676,0.629137862529683,0.698089596454014,558
587,"THNSL2",0.462609017288011,"Tier_4_Exploratory",0.588663768857599,0.588663768857599,1.02931015086079,1.02931015086079,0.337,0.124,0.213,0.330893309102901,0.276978417266187,0.431578947368421,"Consistent_3_of_3",1,0.213,0.337,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",0,0.31773275377152,0,0,0.31773275377152,0.56603231910016,0.64399913065728,559
552,"ZNF830",0.480829302243956,"Tier_4_Exploratory",0.58761354382782,0.58761354382782,0.865708350622564,0.865708350622564,0.422,0.197,0.225,0.439533539566236,0.286908077994429,0.647482014388489,"Consistent_3_of_3",1,0.225,0.422,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",0,0.317522708765564,0,0,0.317522708765564,0.585064740339737,0.660684063148346,560
541,"RPRD1A",0.484581164790971,"Tier_4_Exploratory",0.585714714050908,0.585714714050908,0.812117712407266,0.812117712407266,0.446,0.221,0.225,0.429054774066687,0.26978417266187,0.655263157894737,"Consistent_3_of_3",1,0.225,0.446,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",0,0.317142942810182,0,0,0.317142942810182,0.589200149917818,0.664914414215272,561
441,"C1orf122",0.521456583615181,"Tier_3_Exploratory_Robust",0.585307857657494,0.585307857657494,0.517662861259953,0.517662861259953,0.642,0.431,0.211,0.632335515548857,0.543165467625899,0.760526315789474,"Consistent_3_of_3",1,0.211,0.642,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",0,0.317061571531499,0,0,0.317061571531499,0.625457750180123,0.703992357297248,562
478,"SS18L2",0.506153860788257,"Tier_3_Exploratory_Robust",0.583853626628894,0.583853626628894,0.616429013031154,0.616429013031154,0.559,0.334,0.225,0.549713731433853,0.417827298050139,0.742105263157895,"Consistent_3_of_3",1,0.225,0.559,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",0,0.316770725325779,0,0,0.316770725325779,0.611148769320113,0.686956087988668,563
566,"TMEM251",0.469920616493862,"Tier_4_Exploratory",0.582797007928497,0.582797007928497,0.899176063427978,0.899176063427978,0.392,0.182,0.21,0.38813239688267,0.345323741007194,0.426315789473684,"Consistent_3_of_3",1,0.21,0.392,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",0,0.316559401585699,0,0,0.316559401585699,0.574378952774974,0.653239102378549,564
476,"A1BG",0.506630549927515,"Tier_3_Exploratory_Robust",0.582724422420726,0.582724422420726,0.589795379365804,0.589795379365804,0.548,0.301,0.247,0.536832155738538,0.434540389972145,0.726315789473684,"Consistent_3_of_3",1,0.247,0.548,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",0,0.316544884484145,0,0,0.316544884484145,0.612953547847254,0.684417326726218,565
460,"ZNF24",0.511977295830167,"Tier_3_Exploratory_Robust",0.582265621506972,0.582265621506972,0.546124972055779,0.546124972055779,0.585,0.35,0.235,0.586313989418347,0.559888579387187,0.60431654676259,"Consistent_3_of_3",1,0.235,0.585,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",0,0.316453124301394,0,0,0.316453124301394,0.61779296752744,0.691679686452092,566
496,"RPA3",0.500767805546353,"Tier_3_Exploratory_Robust",0.579802737822227,0.579802737822227,0.604821902577814,0.604821902577814,0.535,0.299,0.236,0.515535426811754,0.320143884892086,0.7,"Consistent_3_of_3",1,0.236,0.535,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",0,0.315960547564445,0,0,0.315960547564445,0.607130958237779,0.680940821346668,567
578,"CD27-AS1",0.466098334811867,"Tier_4_Exploratory",0.576868867608241,0.576868867608241,0.85175094086593,0.85175094086593,0.381,0.16,0.221,0.380712547686525,0.334261838440111,0.415789473684211,"Consistent_3_of_3",1,0.221,0.381,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",0,0.315373773521648,0,0,0.315373773521648,0.572304103662884,0.649260660282472,568
485,"LYPD3",0.504794707670188,"Tier_3_Exploratory_Robust",0.576862296595435,0.576862296595435,0.533298372763483,0.533298372763483,0.558,0.315,0.243,0.56031584642856,0.481894150417827,0.60431654676259,"Consistent_3_of_3",1,0.243,0.558,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",0,0.315372459319087,0,0,0.315372459319087,0.612101803808402,0.684658688978631,569
482,"OTUB1",0.50510446798422,"Tier_3_Exploratory_Robust",0.576336491743612,0.576336491743612,0.535491933948898,0.535491933948898,0.582,0.367,0.215,0.570878374268772,0.476323119777159,0.757894736842105,"Consistent_3_of_3",1,0.215,0.582,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",0,0.315267298348722,0,0,0.315267298348722,0.611117772110264,0.689300947523084,570
507,"CYHR1",0.495995750158437,"Tier_4_Exploratory",0.575233724611266,0.575233724611266,0.587469796890129,0.587469796890129,0.526,0.293,0.233,0.513625223556677,0.381294964028777,0.605263157894737,"Consistent_3_of_3",1,0.233,0.526,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",0,0.315046744922253,0,0,0.315046744922253,0.603131803613943,0.67777011738338,571
606,"TP53I11",0.452220720870555,"Tier_4_Exploratory",0.573286176971338,0.573286176971338,0.930289415770702,0.930289415770702,0.344,0.153,0.191,0.348988752115153,0.294736842105263,0.39568345323741,"Consistent_3_of_3",1,0.191,0.344,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",0,0.314657235394268,0,0,0.314657235394268,0.557650161939968,0.640785853091401,572
525,"ZNRD2",0.490203881064616,"Tier_4_Exploratory",0.573255669593833,0.573255669593833,0.618045356750663,0.618045356750663,0.519,0.308,0.211,0.49956445340722,0.323741007194245,0.771052631578947,"Consistent_3_of_3",1,0.211,0.519,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",0,0.314651133918767,0,0,0.314651133918767,0.596639484357842,0.67577670087815,573
607,"PTPN18",0.451601103988446,"Tier_4_Exploratory",0.572797732862554,0.572797732862554,0.932781862900431,0.932781862900431,0.349,0.167,0.182,0.343835882767177,0.29136690647482,0.394736842105263,"Consistent_3_of_3",1,0.182,0.349,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",0,0.314559546572511,0,0,0.314559546572511,0.556679206501894,0.641639319858766,574
528,"EBLN3P",0.489474787224072,"Tier_4_Exploratory",0.57175366423395,0.57175366423395,0.601229313871602,0.601229313871602,0.512,0.291,0.221,0.517254813653842,0.387186629526462,0.593525179856115,"Consistent_3_of_3",1,0.221,0.512,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",0,0.31435073284679,0,0,0.31435073284679,0.596713782481883,0.673926099270185,575
