gene,coefficient,test_sample
BRI3,0.07242253216840286,BC12
MTARC2,0.256026504923578,BC12
NFE2L1,0.07330947095732858,BC12
AK1,0.12824459414187292,BC12
ETHE1,-0.13154187593374048,BC12
SYS1,-0.046337947752522785,BC12
ZNF24,-0.07816150166596769,BC12
MAP4K3-DT,0.054137141971889936,BC12
ZNF385A,0.13204573383693807,BC12
ARL2BP,-0.02479110090852083,BC12
MTHFS,0.006616533152871122,BC12
MPC1,0.01148717672050336,BC12
STARD7,-0.03505880146552014,BC12
DCAF7,0.25941280515661236,BC12
CRLS1,0.14095928670603844,BC12
BEX4,-0.061419000051339864,BC12
CERS6,-0.13069381053316603,BC12
POLR3K,-0.08898388546382545,BC12
SKIL,0.006358394294774626,BC12
ALG13,-0.04385230874344109,BC12
EXOSC5,0.07809599924081433,BC12
GOSR2,-0.005320900474963017,BC12
A1BG,0.0038828806247580725,BC12
IARS2,0.006072373676900067,BC12
SS18L2,0.003140964824520509,BC12
SWI5,0.0513215189267941,BC12
STIP1,-0.227505891136104,BC12
M6PR,-0.00029732926751643623,BC12
OTUB1,-0.06092454554559421,BC12
SKAP1,0.016831734874581304,BC12
POLR2C,-0.02966225223174803,BC12
LYPD3,0.05079186966147811,BC12
KIF12,-0.01746478552027029,BC12
GPR160,0.10639336763969316,BC12
ERG28,0.10320579897901426,BC12
SAC3D1,0.16167507147496238,BC12
TJP3,0.060024142432706235,BC12
HMGN4,-0.041667847673246945,BC12
CCS,-0.07894290547742835,BC12
HADHB,-0.19921717631251235,BC12
CRELD2,-0.15311649590248244,BC12
MACROD1,-0.08228073023415718,BC12
RPA3,-0.12231460215963505,BC12
AKT2,0.19047869143203885,BC12
OTUD6B-AS1,0.13315205615682335,BC12
PRR15L,0.22925410047379166,BC12
MAGEF1,0.15167536672995632,BC12
DHX30,-0.00803678313333112,BC12
UNC50,0.06452197760055095,BC12
GSTM3,-0.144977647710877,BC12
ETFRF1,-0.041744194156640026,BC12
CCDC91,0.11408443033488647,BC12
MTSS1,0.14991252858164553,BC12
CYHR1,-0.18868197045708696,BC12
SECISBP2,0.08254821322376174,BC12
DST,-0.2624644695897196,BC12
ABHD2,-0.07640437463248478,BC12
TMED7,-0.08836576595017073,BC12
KCNC2,0.24308215954576326,BC12
FAM110A,0.062433152944660016,BC12
LLGL2,0.07473233652480613,BC12
SLC22A18,-0.08588876674879158,BC12
CYB5B,-0.08723989273682455,BC12
MPLKIP,-0.09238927086402336,BC12
KCNQ1OT1,0.08400081125845128,BC12
PRPSAP1,-0.028101773920612964,BC12
H2BC4,0.0632472397043477,BC12
NUBP2,-0.13118548074323255,BC12
RBP1,0.29812364381846396,BC12
PARL,-0.035036339559925744,BC12
FBXL15,0.0643915164313393,BC12
ZNRD2,-0.04162081223109318,BC12
BCAT2,-0.13185528129631444,BC12
GSTO2,0.03611405115313892,BC12
EBLN3P,0.10979742571999873,BC12
ARFGAP2,-0.14501572784706832,BC12
KRCC1,-0.1106920007547839,BC12
KAT6B,-0.15606620547952757,BC12
MMAB,-0.10199640206968577,BC12
THAP7,0.06590996239991473,BC12
DNASE2,-0.012615234193290182,BC12
SYNE4,0.012557216384340346,BC12
CCDC34,0.24752313110281646,BC12
ITFG1,0.1052636855220584,BC12
CPEB4,-0.060261221141489664,BC12
DNAJA4,0.2057658124028931,BC12
COQ7,0.13358813696001384,BC12
RPRD1A,0.026079828595627,BC12
TPGS2,-0.10681346057805972,BC12
ENDOV,-0.02740633571881018,BC12
OIP5-AS1,0.0701733529678614,BC12
HK1,-0.14542928898559304,BC12
PDHX,0.04578822828901203,BC12
EBAG9,-0.06996336947613394,BC12
CCZ1,-0.14905439027035838,BC12
GET1,0.04572338486920878,BC12
AHCY,0.1041187022706536,BC12
SMARCA2,0.022548003984419716,BC12
ZNF830,0.06388840673796375,BC12
NDUFS1,0.06496970176046116,BC12
ARMT1,0.0007007740460917818,BC12
HNRNPL,-0.11984019209175623,BC12
B3GAT3,-0.07140370011804857,BC12
ABHD14A,-0.020222535028829966,BC12
CH17-340M24.3,0.04117544478756728,BC12
GFPT1,0.14581801612014572,BC12
RXRA,-0.022654956943189766,BC12
PTGES2,0.016575226987034352,BC12
TRUB2,0.21272511216576442,BC12
SMUG1,-0.1049406518952127,BC12
HRAS,0.08773224912358228,BC12
COPG1,0.09672408999593782,BC12
TMEM251,0.1997146448743321,BC12
NPTN,0.10506602130404386,BC12
DHRS4L2,0.11879198344635931,BC12
MAFB,0.14245681512505107,BC12
ZBED5-AS1,0.009757748758670696,BC12
TRH,0.11832281035611282,BC12
VEZF1,0.14983267019844126,BC12
SLC39A3,0.12675199864394296,BC12
NFIX,0.002516832470060389,BC12
WFDC2,-0.19716272614908398,BC12
PCNA,0.03243584179178174,BC12
IFI27,-0.1418609432144722,BC12
CD27-AS1,-0.09559493939818955,BC12
SMIM10L1,0.06194978745083386,BC12
CCDC57,-0.008504728245080808,BC12
TNFSF10,-0.17093319400636917,BC12
ZDHHC4,-0.09756898883364759,BC12
DNAJC12,0.00151454951436719,BC12
IDH3A,0.22117486108426648,BC12
MTUS1,-0.08464421304258266,BC12
ZNF664,0.014182596459537936,BC12
THNSL2,-0.07092718701176064,BC12
OXLD1,-0.06315967011229984,BC12
FBXL5,0.1516124374000139,BC12
RTN2,0.11356135510924885,BC12
TSR3,-0.17348502661499687,BC12
GPATCH2,-0.08959615051857348,BC12
NKAP,0.012203242402411035,BC12
CYP51A1,0.1815484771605881,BC12
MRPL35,0.10290099697218359,BC12
ZNF32,0.10669574882054889,BC12
TPGS1,-0.033383260240824476,BC12
BAIAP2,-0.01210730734283287,BC12
NIPSNAP1,-0.06054189991834939,BC12
AKT1S1,-0.03573850175439726,BC12
HSBP1L1,0.045279443840047263,BC12
HTATSF1,-0.09968555272878417,BC12
DCTN1,0.10097034284316012,BC12
C15orf40,-0.0687966022518415,BC12
PIGF,0.1659946070779956,BC12
TP53I11,0.06956618807520275,BC12
PTPN18,0.11111570401680355,BC12
HOXB2,-0.08471141654375876,BC12
OGFR,0.04929421234328928,BC12
XAB2,0.18645708121950288,BC12
TLE3,0.05728948541782555,BC12
APTR,0.2989200331246108,BC12
PTGER3,0.07951669612600673,BC12
GNPAT,0.0592549478698816,BC12
FAM210B,-0.007629252507695569,BC12
ABHD14B,0.06478868102893164,BC12
ACY1,0.09946412429365437,BC12
HDDC3,0.0673785454283129,BC12
HOXB6,0.08338446279621303,BC12
GPS1,-0.0193721839933756,BC12
NFKBIZ,-0.19295869799843024,BC12
TMEM223,-0.04007361209344948,BC12
FUNDC1,0.05804849682950404,BC12
RMND1,-0.04051114278061629,BC12
TM2D3,-0.15748240065430255,BC12
CDS1,0.09452968183709917,BC12
STC1,0.07396041820281715,BC12
FAM200B,0.038564639813843477,BC12
MT-ND6,-0.18575089984675902,BC12
PSME3IP1,0.018318248697554024,BC12
KEAP1,-0.020360251813812933,BC12
SYNJ2BP,-0.05112361215843588,BC12
ITPK1,0.2901047384971143,BC12
COPS7A,0.11731133432776629,BC12
RXYLT1,0.2497738574716186,BC12
ARSD,0.04841632151241078,BC12
SERPINA5,0.15253906331954906,BC12
IMMP1L,0.0008397942146856879,BC12
KIF21A,-0.0542159848976396,BC12
ZFX,0.0038177319319041805,BC12
HOXB5,0.08359973595943297,BC12
ZNF467,0.027415562336073295,BC12
TSPAN1,-0.01828446462152846,BC12
LY6E,-0.10907702417489046,BC12
FBXO21,-0.030859137485242275,BC12
HAGHL,-0.13638638652815172,BC12
ANXA9,0.20029419864710382,BC12
MALSU1,0.05405216868474644,BC12
PIK3R1,0.05284016989484781,BC12
NCBP2AS2,-0.014398290100057116,BC12
BLCAP,-0.008446949740657924,BC12
TMX1,0.04471747353689252,BC12
MRPL11,-0.07505248047294713,BC12
GLCE,-0.12516647416620977,BC12
OARD1,-0.076178337852549,BC12
IGF1R,0.0822028626040398,BC12
H2BC15,-0.0848606606443549,BC12
LINC00472,-0.07954204192251954,BC12
LDOC1,0.19640218579400578,BC12
HOXB-AS3,0.15929291991297903,BC12
RASD1,0.0820922296973645,BC12
TTC14,-0.006828401189556521,BC12
SEPTIN8,0.08250350690417359,BC12
CRELD1,0.010116804346916478,BC12
WASHC3,0.05292045388184763,BC12
CEACAM5,-0.05225106432075575,BC12
HDGFL3,0.1561938060129437,BC12
TAOK3,0.010335437542882134,BC12
PDE4DIP,-0.08541640884175734,BC12
VPS51,-0.036568210450859714,BC12
HSPH1,-0.08661295147368579,BC12
DEGS2,-0.03461813257805021,BC12
CCDC151,0.34877215363451686,BC12
STAU2,-0.008730063730339209,BC12
MRFAP1L1,-0.004123525696290992,BC12
IER5,0.16671710483091504,BC12
PSIP1,-0.05175119909742955,BC12
TMEM98,-0.0626903000405462,BC12
IFI27L1,0.09945536769154902,BC12
AUTS2,0.33080566157275004,BC12
SNX10,0.2068600211631872,BC12
ALDH3B2,0.08877321145471768,BC12
FGD5-AS1,-0.023063368752809628,BC12
PDRG1,0.10209352129200171,BC12
MYL9,-0.014995864612061238,BC12
TCTN1,0.05230159526707129,BC12
AC068888.1,0.09287684492537841,BC12
C3orf14,0.03959726714615157,BC12
DACH1,0.43049301866295847,BC12
SYT1,0.2613818587089797,BC12
HSPB8,-0.05013509257076005,BC12
RAMP3,-0.1488873371359673,BC12
CD81,0.12601609418214943,BC12
GATAD1,0.09721341449328709,BC12
STMN3,0.08505371494104905,BC12
LAPTM4B,0.11173003802136683,BC12
ZNF44,0.1031859642812988,BC12
TMX4,0.16844092753236928,BC12
CDKN1C,0.04016077422022026,BC12
CCDC115,0.04891585152793924,BC12
C22orf39,-0.0635157675863956,BC12
SLC2A10,0.22496236830267727,BC12
PPP2R5A,0.14127979304553023,BC12
EXOSC3,0.11285753860738344,BC12
GAS2L1,-0.08827440749980732,BC12
MT1F,0.33707744441287973,BC12
KAZALD1,0.0862761160570891,BC12
SLC49A3,0.10594181763252399,BC12
DNAJC30,0.13602919695580162,BC12
IRX5,0.03906204574367142,BC12
CPD,-0.16116390853514265,BC12
RNF14,0.025066203259898383,BC12
IFI6,-0.20163970754835153,BC12
E4F1,0.14894710270057238,BC12
NR4A1,-0.09485988758828179,BC12
THBS1,-0.054276638285894616,BC12
TACO1,0.04067086807809491,BC12
PFDN6,0.010122358068658818,BC12
WNK1,-0.2023102375678613,BC12
DEDD2,0.08791239726568882,BC12
PREX1,0.13872489065106977,BC12
GOT2,0.006752133552747023,BC12
DDX42,-0.046374505065510295,BC12
PIGS,-0.06630041098841438,BC12
MSMB,0.07343865287980007,BC12
ISOC1,0.16527776258414542,BC12
RBL2,-0.01660672039523952,BC12
NPEPL1,0.05863768538246058,BC12
TRPT1,-0.13649119652727784,BC12
HOXB7,0.28478752206560987,BC12
SCNN1A,0.1393180355753238,BC12
SLC35E3,0.13641807088898902,BC12
ZNF587,-0.17618305070951862,BC12
CTPS2,0.059256345565410665,BC12
MB,0.145887376565529,BC12
FAM89B,-0.02954690765841012,BC12
UBE2S,0.12513183018961638,BC12
FBLN1,-0.008728778435926784,BC12
RAB1B,-0.21211591784885922,BC12
NUDT9,0.024575098167072554,BC12
TXNDC15,0.01294083846073167,BC12
ZCCHC10,-0.14219345330938693,BC12
CRBN,0.07478751106213899,BC12
RING1,-0.14192752139534967,BC12
SUMF1,-0.0009909818509244701,BC12
MYLIP,0.06888184607828882,BC12
PCP2,0.13774863849266158,BC12
MRPL45,0.0005304969128854271,BC12
KLHDC3,-0.03231936670726995,BC12
INO80C,0.20596008771949578,BC12
LY6K,-0.09569098867303169,BC12
ADCY1,0.05426798808029253,BC12
JARID2,-0.05733766811368802,BC12
TPP1,-0.06287829600744173,BC12
HAUS1,0.23073376634197554,BC12
TMEM54,-0.09274420654208579,BC12
ADIPOR2,0.07107519742045519,BC12
PTPRA,0.16228941567079855,BC12
ZNF444,0.13641653074336813,BC12
MAGED1,0.08478971588522412,BC12
OAZ3,0.1236651648834816,BC12
AIP,-0.15804698528906444,BC12
MRS2,0.030989749103184586,BC12
SMC4,-0.03354383460541565,BC12
SLC2A4RG,-0.12117708910584676,BC12
DCAF10,-0.14655054130224993,BC12
STX16,0.033795372245376695,BC12
ATPAF1,0.059478673501635416,BC12
DYNC1LI2,-0.03853663742129801,BC12
NFATC4,0.37796283039675627,BC12
DHRSX,-0.2035811678354419,BC12
GOLM2,-0.0995527042980345,BC12
HOXC10,0.08651313987642661,BC12
MDM2,0.022370349024251255,BC12
CMTM8,-0.1315826671215538,BC12
MAGI1,0.08499551985361302,BC12
NCOA4,-0.002728487763099208,BC12
G6PC3,-0.0698936134394374,BC12
ZFAND2A,0.04821757359228134,BC12
IDH3B,-0.11900209966066128,BC12
SERPINI1,0.3121226466449926,BC12
NABP2,-0.09636513706985422,BC12
SLC25A1,0.20366336910528468,BC12
AC008268.1,-0.1967415870644624,BC12
ASXL1,-0.06474926441988575,BC12
GNS,0.21362815775204172,BC12
MBTPS1,0.01812970761499647,BC12
NSL1,-0.02175725596508704,BC12
MAT2A,0.08462717621724954,BC12
STYXL1,0.16610983008145372,BC12
NSD1,-0.16305934015072998,BC12
SRARP,0.06012604940890544,BC12
TUG1,-0.06713584475713766,BC12
ELP5,0.013184400042959038,BC12
COG2,-0.020245675613084158,BC12
RGS16,0.27966004287340196,BC12
MINDY1,0.1777167829803265,BC12
USP9X,-0.11450530419983339,BC12
BATF,-0.026983836678776366,BC12
ZNF75A,-0.009926906962302817,BC12
AFTPH,0.07606536353446658,BC12
MLST8,-0.172303952305736,BC12
ACOT8,0.04347097015163633,BC12
MRPL2,0.13055993865051296,BC12
TRAK1,-0.02084203782383284,BC12
CEACAM6,0.04491100562431486,BC12
NSMCE4A,-0.06902481048740736,BC12
CHMP1A,-0.0615999992365103,BC12
NECAP1,0.0065688649283597,BC12
AC018521.5,0.15684808767426087,BC12
SMARCD2,0.14438729464834738,BC12
GAA,-0.11026906214428961,BC12
NFYC,0.019252437926275113,BC12
CZIB,0.047524523276283946,BC12
CFD,-0.029352191466795505,BC12
IRS1,0.10775963734805549,BC12
LMTK3,-0.13164903610365689,BC12
AMFR,0.0760346056220407,BC12
PPP1R37,0.03740518511219625,BC12
ANKRD11,0.0033194570262832313,BC12
GPRC5C,0.13373622454749112,BC12
OLMALINC,0.06070817995983802,BC12
STK24,0.13620904810617498,BC12
TSPYL2,0.057190086400793295,BC12
INSIG1,0.02466282552821077,BC12
SIRT2,-0.00038900677256748385,BC12
EPM2AIP1,0.10918303206758966,BC12
NDRG3,-0.0742029089617173,BC12
MAVS,0.09370513177809853,BC12
ZMPSTE24,-0.10774973400023727,BC12
ROGDI,-0.1522460105909952,BC12
PDCD7,-0.009551075173079975,BC12
ENPP5,0.19421784934882783,BC12
SYT13,0.44124218008447785,BC12
ELOVL2,0.3218311477043749,BC12
ATP6V1A,-0.07013389871623829,BC12
ANKRD40,0.07701320834115524,BC12
SLC27A2,0.30734171737022936,BC12
CMC4,-0.1448303996046395,BC12
GEMIN8,-0.03509652711549994,BC12
ZNF688,0.027624439694131444,BC12
MRPS25,-0.031229406073070717,BC12
POLR1H,-0.09974189105163123,BC12
TBCC,0.12626420701369384,BC12
MTERF2,-0.2003488678198816,BC12
KCNK15,0.17619499614439865,BC12
ACP5,0.09632214765618308,BC12
CDK12,-0.019468355680518454,BC12
ATF7,-0.045707756810953785,BC12
KDM2A,0.010093463620851836,BC12
NCOA3,0.12051464470705103,BC12
FGF2,-0.09881619962727262,BC12
TIMM10B,-0.015768934227900783,BC12
GUCD1,-0.07097757438719261,BC12
PAK4,-0.0009611590447844548,BC12
MOAP1,0.011083497185145298,BC12
WWOX,0.057962000766011545,BC12
COQ9,-0.06738442000817743,BC12
PANK3,-0.03774238834481033,BC12
SLC35C2,0.2040337000085839,BC12
RITA1,0.0639147196409204,BC12
RELL1,-0.001277730917736334,BC12
RAMP2,-0.014965298608297031,BC12
ALDH7A1,-0.08181623705331244,BC12
HIBADH,-0.11292156039926024,BC12
SKA2,-0.09545242374689762,BC12
SLC9A3R2,0.07679518289336962,BC12
VPS26B,-0.0017467301970531075,BC12
HID1,0.05797787625564933,BC12
SDSL,-0.06358139833634116,BC12
GSE1,-0.0007120829210314944,BC12
SAMM50,0.00017157324306360587,BC12
POR,0.06933881948039863,BC12
DNAJA3,-0.03882805102804977,BC12
MRPL15,0.028129902643159326,BC12
TAF10,0.04234163444606317,BC12
BRAF,-0.021547501091551707,BC12
CXCL17,0.02494311088263425,BC12
LTBP4,0.025090076610416182,BC12
CLEC3A,-0.22957900909271647,BC12
PCYOX1,-0.03915183344570973,BC12
CALCOCO2,0.1029895700017423,BC12
NSF,-0.20808721041111197,BC12
MDP1,0.12849486992751438,BC12
SLC1A5,0.1313125257948902,BC12
PHYH,-0.04994773102426744,BC12
ZNF652,0.03154605004886548,BC12
TMEM25,0.01709818951906886,BC12
NTN4,-0.11125761795564179,BC12
NUDT16,0.052180847931105216,BC12
UNC119,-0.007253923130595913,BC12
SLC25A24,-0.002181386249027496,BC12
PTPN1,0.024483528348444434,BC12
ARMC1,0.15328606959863506,BC12
GREB1,0.0972519576068297,BC12
RHPN1,0.007878820958943504,BC12
RPS6KB1,0.02116872155298772,BC12
TMEM35B,0.19468827596149402,BC12
ECPAS,0.0573093047589735,BC12
GLT8D1,-0.04464041152752174,BC12
SLC38A10,-0.002211972559999346,BC12
PNPO,0.011789590375585442,BC12
AC091271.1,0.050359801655259634,BC12
EPS15L1,-0.053324179373068596,BC12
SNRNP35,0.10101109774852615,BC12
CYP4B1,0.4107495025559015,BC12
TMEM192,-0.07327601762424966,BC12
EGFL7,0.010544309729403078,BC12
PCMTD2,0.08462780288459634,BC12
POP4,-0.08123352114614761,BC12
MFSD1,-0.10110497669854047,BC12
EIF2AK2,0.18274016353064007,BC12
C5orf15,-0.22905794334916876,BC12
YTHDF1,0.08058099336410242,BC12
TTC17,0.03798693229794392,BC12
VPS4A,-0.09593082875608488,BC12
FUBP1,-0.180985436351089,BC12
CFAP20,0.1400748627817754,BC12
RNF135,-0.07465449046957567,BC12
DNAJC10,0.04682745667979761,BC12
PITX1,-0.12959226526757395,BC12
KLHL5,0.08658441515703261,BC12
ANKRD26,-0.03501346448944622,BC12
APOE,0.06367132286121108,BC12
MT1G,0.22446090047257145,BC12
CGA,-0.11797515665427269,BC12
USP32,0.14094137229756204,BC12
PCCA-DT,-0.02954390190968715,BC12
DMAC2,0.03558243720450378,BC12
IDNK,0.10341773904812292,BC12
TMEM64,0.18703866378192624,BC12
AGPAT1,0.08100310934106857,BC12
LENG1,0.08598643623839318,BC12
LINC02802,-0.022601593279063775,BC12
PDK2,0.047328327497504014,BC12
FAM3B,0.3240024630029959,BC12
NDRG2,0.016590942689067502,BC12
OSBPL8,-0.17862922752287236,BC12
RBP7,0.298220427258992,BC12
DHRS2,0.04435118008896078,BC12
SLC30A1,-0.12243291679946453,BC12
RCC1L,-0.05827962714617635,BC12
VWA1,-0.1102101081297585,BC12
HOPX,0.22001226004764976,BC12
FAM234A,-0.044543909359219945,BC12
MTARC1,0.13407271650980607,BC12
PDZK1,-0.016188497291069064,BC12
RAD9A,-0.0199971898912497,BC12
GOT1,0.0478821788702437,BC12
FBXO9,-0.08706037523789664,BC12
FDXR,-0.027881489750077235,BC12
C20orf204,0.3110691896219273,BC12
RIDA,-0.07255644971854179,BC12
ZFHX3,0.13188130261277808,BC12
PXMP4,0.10516502233948424,BC12
ARHGAP35,0.01975239666856327,BC12
VAMP5,0.03230599305707971,BC12
LIG3,-0.02735439894554246,BC12
ALG3,-0.06478471994082088,BC12
AP1S2,-0.1406036574483223,BC12
TMEM60,0.034788343008253474,BC12
C6orf89,-0.1100472625912739,BC12
SYNGR1,0.14908167783728768,BC12
PVALB,0.48808346679100467,BC12
APPBP2,0.14303626941082725,BC12
GCDH,-0.10895188544854008,BC12
LENG8,-0.15312253540047854,BC12
MYB,-0.053789215713657315,BC12
TTC36,-0.09347235011414963,BC12
C6orf226,0.013543405209347159,BC12
RAD51C,0.08011731005240705,BC12
ARAF,-0.050599792791725044,BC12
PEPD,0.019117113981656726,BC12
CHCHD6,0.005105295043012376,BC12
SULT1A1,0.015445915144708035,BC12
KCNJ3,0.4403101087870383,BC12
KIF3B,0.058278902682018394,BC12
SLC35B2,-0.02745745392114038,BC12
HSD17B8,0.0008105651524296328,BC12
TXLNG,-0.10985047395552756,BC12
ZNF749,-0.011219307292956206,BC12
CHAD,0.37908430495288764,BC12
ALB,0.4806797280758851,BC12
CST5,0.4321059923786919,BC12
AGTR1,0.3099651051135298,BC12
NEFH,0.35755007122730736,BC12
H1-2,0.04300107762939175,BC17
CHCHD10,-0.07984796359040654,BC17
DBI,-0.10548748834384095,BC17
SLC9A3R1,0.24675505807861076,BC17
MPC2,-0.43420166663059573,BC17
FKBP4,0.10560072556873942,BC17
PRSS23,-0.09590261606635007,BC17
GLRX5,0.028584493370471874,BC17
FCGRT,0.36808245932802564,BC17
HSPA1A,0.07174556554935742,BC17
TMEM160,0.04683236243645289,BC17
NDUFAB1,0.2827408778935469,BC17
GATA3,-0.22657631624032462,BC17
ATP5MC3,-0.007215180530253093,BC17
COX7B,-0.23627611832628098,BC17
NUCB2,-0.14137589666179615,BC17
HSBP1,-0.011960663355437728,BC17
HSPE1,-0.06391299355877095,BC17
HERPUD1,-0.20518659498578548,BC17
ATP6AP2,-0.06950938527137283,BC17
ATP5F1A,-0.2349020913186288,BC17
COX8A,-0.1653271235744715,BC17
H2AJ,-0.09891448964578067,BC17
TMEM230,-0.05842936322785311,BC17
RETREG1,0.2322934613140157,BC17
GPX1,0.1230189830737059,BC17
ATP5PD,-0.04369739921281196,BC17
COX5B,-0.2712158140469761,BC17
NDUFB7,-0.02839269546024216,BC17
ETFB,0.16881985841858974,BC17
NDUFB10,0.026032643837816425,BC17
COX5A,-0.09902253806227297,BC17
CST3,-0.4150223357916399,BC17
NDUFB9,-0.14243940559839402,BC17
MDH2,0.026889927571265793,BC17
UQCR10,-0.34254924649172636,BC17
ATP5F1B,-0.17614146832635721,BC17
DCAF6,-0.012787303882591961,BC17
CYC1,-0.15912837959894796,BC17
NDUFB5,0.06304219125440305,BC17
IDH2,0.07372442824801277,BC17
PRDX2,-0.339286019744318,BC17
CKB,-0.30442081288131634,BC17
GABARAPL2,0.08541828541332451,BC17
UQCRH,-0.28830607989972123,BC17
CLU,-0.3295123970228037,BC17
EPN3,0.18416643350680456,BC17
C18orf32,-0.19478982914369478,BC17
NDUFA1,0.08190338976882647,BC17
FXYD3,-0.268360164349437,BC17
PEBP1,-0.33558741907149003,BC17
CLDN3,-0.14013076678501982,BC17
HSPD1,-0.2580000417018427,BC17
NDUFAF3,0.2079241764604157,BC17
NDUFB4,-0.15975148287902616,BC17
COX14,-0.056559020873319155,BC17
PBX1,-0.06534183166694531,BC17
ATP5ME,-0.19608990041641652,BC17
SLC39A6,-0.022128516198331012,BC17
CKS2,0.15668625677747264,BC17
DYNLRB1,-0.09756673750448018,BC17
NDUFS6,0.15380126105146488,BC17
STARD10,-0.1988093324694348,BC17
TBC1D9,0.1251511777527622,BC17
PAFAH1B3,-0.043867539755878905,BC17
ATP5MC1,-0.17095431189014756,BC17
SELENOP,-0.05519248160115095,BC17
NDUFA7,-0.003203473545108068,BC17
PRKAR1A,0.020036115621397847,BC17
RBBP7,0.1262069458626268,BC17
SCD,0.27086556134422385,BC17
MORF4L2,-0.33296296308332235,BC17
ATP6AP1,0.17513898429517755,BC17
NDUFA12,-0.03762351843948252,BC17
TOMM6,0.1359049173032622,BC17
C1orf43,-0.18604720778344822,BC17
COX17,-0.07245747325989799,BC17
BEX3,-0.12555915790069141,BC17
GTF2I,0.04184405704965346,BC17
PRDX5,-0.12759356303264838,BC17
VAMP8,-0.27703662082560976,BC17
ACO2,-0.04888461939199708,BC17
NDUFA6,-0.022481377346277923,BC17
IGFBP4,0.12871062270634073,BC17
ERP29,-0.0694043839056947,BC17
MZT2B,-0.06400649385032896,BC17
NQO1,0.08023555394445073,BC17
HACD3,-0.20169921762612614,BC17
MRPL27,0.2134128751472867,BC17
MAGED2,-0.4102600260373659,BC17
DYNLL1,-0.15377914203478874,BC17
HINT2,0.018787531390565375,BC17
ESR1,-0.01219027210483603,BC17
NDUFS2,-0.12707514442034534,BC17
MRPS7,0.17657906822715236,BC17
TEX264,0.1071434972321131,BC17
CALR,-0.26293979381814797,BC17
CAPG,-0.015044667347401909,BC17
BANF1,0.1767599075854185,BC17
SSR3,-0.09856824664612726,BC17
ANAPC11,-0.17793227159753805,BC17
NDUFA8,-0.05456873430450691,BC17
CERS2,-0.1327341837127934,BC17
NAXE,-0.054749614550414466,BC17
MRPS26,-0.0029825143478039795,BC17
TMED2,-0.11298864785273902,BC17
RSBN1L,-0.21115694212406375,BC17
NDUFB1,-0.2667005352716596,BC17
TM7SF2,0.21914910120920075,BC17
SNF8,0.2700608879099227,BC17
CANX,0.016556827208003236,BC17
SRI,-0.20421118675655614,BC17
TMEM14B,0.14907196186808597,BC17
SELENOT,0.12956557090673437,BC17
ARL6IP4,-0.08662442017889581,BC17
COX7A2L,-0.07883887899696657,BC17
SNHG25,0.26885041889718264,BC17
GASK1B,0.1861091542794216,BC17
YWHAQ,-0.42979495719380334,BC17
MRPS24,-0.01554007375199412,BC17
NDUFB8,-0.04513983666280288,BC17
SMDT1,0.12104135658027332,BC17
DNPH1,0.3228287254591212,BC17
MRPS12,0.03049450671873146,BC17
NENF,-0.29771802192451235,BC17
H2BC5,0.14893588408087213,BC17
SARAF,0.0012189224888156562,BC17
TECR,-0.16775117457564678,BC17
TSPAN13,0.044208377501565574,BC17
COPS9,-0.21059645791720888,BC17
PCBD1,-0.025049586813919514,BC17
PMVK,0.07149372265827969,BC17
CSAD,0.059561329869929514,BC17
APRT,-0.020434217340263214,BC17
RTN3,-0.04455058961252271,BC17
MRPL23,-0.010529943289815638,BC17
CMTM6,-0.006176117519803704,BC17
NDUFS3,-0.09546853846804486,BC17
PLAAT3,0.34700224022128034,BC17
PCMTD1,-0.29992932914105014,BC17
GADD45GIP1,0.028682493449167127,BC17
MRPS34,-0.07057198600467178,BC17
TNNT1,0.4246305134152538,BC17
MRPL12,0.12146291461518484,BC17
HPN,0.16514800114908706,BC17
P4HTM,0.04596323601107815,BC17
CTSF,0.31681353384217853,BC17
GCSH,-0.030044893879336003,BC17
MRPL57,-0.0168234021184539,BC17
MRPS23,0.14573932132034134,BC17
MRFAP1,-0.07045065868202117,BC17
PTMS,-0.21906625810638986,BC17
ATP5PB,-0.14957327015594726,BC17
GHITM,0.05638330523999992,BC17
PIGT,0.0689504979871437,BC17
PTGES3,-0.06994102233553948,BC17
TRMT112,-0.053644230823843286,BC17
TOB1,-0.07762023733719663,BC17
PHPT1,-0.1521054863710285,BC17
EGR1,0.23848630917803837,BC17
NDUFAF8,-0.18223078939807802,BC17
AHCYL1,-0.1287643469129955,BC17
CALM3,0.010331243521160613,BC17
ZCRB1,-0.03751166095911616,BC17
RERG,0.17389008792800031,BC17
NDUFS7,-0.06858437486415651,BC17
SCAND1,0.16560109169267975,BC17
SEC11C,-0.16311444744460568,BC17
NDUFB6,0.08259368953140983,BC17
GGA2,-0.1853924808161729,BC17
COA3,-0.10203193836938156,BC17
UGCG,-0.09621271814400092,BC17
PXMP2,0.23357395601781422,BC17
SELENOW,-0.20623311476754705,BC17
TMEM14A,0.10722364455986584,BC17
PPP1CA,0.19213311621120965,BC17
DDRGK1,-0.1187940921646769,BC17
MRPL24,-0.06766640284810008,BC17
MRPL40,0.12422852330921565,BC17
BTG2,-0.561902068535238,BC17
MAST4,-0.08684080501653499,BC17
MICOS13,-0.058118654871717045,BC17
RWDD4,0.02749427742551755,BC17
NDUFV1,-0.017586557865721122,BC17
UQCC3,0.07415497242184932,BC17
